Sale_Date,State,City,Car_Model,Car_Type,Unit_Price_Naira,Quantity,Discount_Percent,Revenue_Naira,Customer_Type,Delivery_Date,Delivery_Status,Delivery_Time_Hours,Warehouse,Driver,Car_Age,Region,Sales_Rep,Brand
2026-01-12,Edo,Benin City,Highlander,Nigerian Used,7750000,1,6.12,7275700.0,Individual,2026-01-18,On-Time,35,Lagos,Paul,8,South South,Funke,Toyota
2026-01-12,Lagos,Alimosho,E-Class,Foreign Used,45000000,1,4.5,42975000.0,Individual,2026-01-16,On-Time,10,Lagos,Segun,3,South West,Sola,Benz
2026-01-12,Ekiti,Ijero,Pilot,Nigerian Used,6600000,1,4.5,6303000.0,Individual,2026-01-20,On-Time,30,Lagos,Tayo,11,South West,Ade,Honda
2026-01-12,Lagos,Ajah,Pilot,Nigerian Used,5700000,1,4.5,5443500.0,Individual,2026-01-18,On-Time,10,Lagos,Chuka,12,South West,Sola,Honda
2026-01-12,Kano,Gwarzo,Highlander,Foreign Used,16857142,1,4.5,16098570.61,Individual,2026-01-21,Delayed,75,Lagos,David,7,North,Uche,Toyota
2026-01-12,Lagos,Ikeja,Camry,Foreign Used,20142857,1,4.5,19236428.435,Individual,2026-01-13,On-Time,12,Lagos,Paul,6,South West,Ngozi,Toyota
2026-01-13,Benue,Gboko,Sonata,Foreign Used,20142857,1,4.5,19236428.435,Individual,2026-01-21,Delayed,63,Lagos,Paul,6,North,Uche,Hyundai
2026-01-13,Kano,Kano City,Pilot,Foreign Used,10857142,1,7.15,10080856.347,Individual,2026-01-21,Delayed,74,Lagos,John,9,North,Funke,Honda
2026-01-13,Ekiti,Omuo,Santa Fe,Foreign Used,8000000,1,10.77,7138400.0,Individual,2026-01-19,On-Time,27,Lagos,Mike,9,South West,Uche,Hyundai
2026-01-13,Anambra,Awka,Highlander,Foreign Used,16857142,2,4.5,32197141.22,Individual,2026-01-22,On-Time,42,Lagos,Mike,7,South East,Tunde,Toyota
2026-01-13,Oyo,Ibadan North,Sonata,Foreign Used,13571428,1,4.5,12960713.74,Individual,2026-01-19,On-Time,21,Lagos,Tayo,8,South West,Ngozi,Hyundai
2026-01-13,Imo,Owerri,Elantra,Foreign Used,8000000,1,4.69,7624800.0,Individual,2026-01-21,Delayed,51,Lagos,Emmanuel,9,South East,Chidi,Hyundai
2026-01-14,Rivers,Port Harcourt,Rav4,Foreign Used,10285714,1,4.5,9822856.87,Individual,2026-01-18,On-Time,49,Lagos,Bright,9,South South,Sola,Toyota
2026-01-14,Lagos,Surulere,GLC 350,Nigerian Used,10500000,1,9.2,9534000.0,Individual,2026-01-17,On-Time,10,Lagos,Emmanuel,10,South West,Bola,Benz
2026-01-14,Ondo,Akure,Accord,Nigerian Used,4800000,1,5.15,4552800.0,Individual,2026-01-20,On-Time,28,Lagos,Chuka,13,South West,Ngozi,Honda
2026-01-14,FCT,Bwari,Camry,Foreign Used,23428571,1,4.5,22374285.305,Individual,2026-01-19,Delayed,64,Lagos,David,5,North,Ngozi,Toyota
2026-01-14,Bayelsa,Brass,Corolla,Nigerian Used,3250000,1,9.64,2936700.0,Individual,2026-01-21,Delayed,52,Lagos,David,14,South South,Tunde,Toyota
2026-01-14,Lagos,Alimosho,Rav4,Nigerian Used,2500000,2,9.43,4528500.0,Individual,2026-01-23,On-Time,12,Lagos,Mike,15,South West,Chidi,Toyota
2026-01-14,FCT,Gwagwalada,Civic,Nigerian Used,4800000,1,6.55,4485600.0,Individual,2026-01-15,Delayed,63,Lagos,Bright,13,North,Ade,Honda
2026-01-14,Lagos,Ikorodu,Tucson,Nigerian Used,4450000,1,3.02,4315610.0,Individual,2026-01-17,On-Time,9,Lagos,Chuka,12,South West,Emeka,Hyundai
2026-01-14,Benue,Otukpo,Camry,Foreign Used,20142857,1,1.74,19792371.288200002,Individual,2026-01-22,Delayed,57,Lagos,Chuka,6,North,Tunde,Toyota
2026-01-14,Edo,Benin City,Santa Fe,Nigerian Used,8350000,2,0.54,16609820.0,Individual,2026-01-22,On-Time,34,Lagos,Chuka,6,South South,Emeka,Hyundai
2026-01-14,Bayelsa,Yenagoa,Camry,Foreign Used,7000000,1,7.14,6500200.0,Individual,2026-01-21,Delayed,52,Lagos,Tayo,10,South South,Emeka,Toyota
2026-01-15,Ogun,Sagamu,Highlander,Nigerian Used,8500000,1,4.5,8117500.0,Individual,2026-01-17,On-Time,18,Lagos,Bright,7,South West,Sola,Toyota
2026-01-15,Osun,Ede,GLC 350,Foreign Used,27857142,1,4.5,26603570.61,Individual,2026-01-18,On-Time,30,Lagos,Peter,7,South West,Bola,Benz
2026-01-15,Bayelsa,Sagbama,Civic,Nigerian Used,10200000,1,10.19,9160620.0,Individual,2026-01-20,Delayed,51,Lagos,David,7,South South,Tunde,Honda
2026-01-15,Ogun,Sango Ota,Corolla,Nigerian Used,4750000,1,4.5,4536250.0,Individual,2026-01-16,On-Time,14,Lagos,John,12,South West,Funke,Toyota
2026-01-16,Ekiti,Ijero,Camry,Nigerian Used,9250000,1,4.5,8833750.0,Individual,2026-01-17,On-Time,30,Lagos,Peter,6,South West,Tunde,Toyota
2026-01-17,FCT,Gwagwalada,Highlander,Nigerian Used,10000000,1,1.8,9820000.0,Individual,2026-01-23,Delayed,66,Lagos,Peter,5,North,Emeka,Toyota
2026-01-17,Osun,Ede,Sonata,Foreign Used,16857142,1,4.5,16098570.61,Individual,2026-01-19,On-Time,28,Lagos,David,7,South West,Chidi,Hyundai
2026-01-17,Lagos,Ikeja,Rav4,Foreign Used,10285714,1,0.97,10185942.574199999,Individual,2026-01-26,On-Time,8,Lagos,Peter,9,South West,Chidi,Toyota
2026-01-17,Bayelsa,Brass,Corolla,Nigerian Used,5500000,1,4.5,5252500.0,Individual,2026-01-24,Delayed,57,Lagos,Paul,11,South South,Ade,Toyota
2026-01-17,Imo,Owerri,Accord,Foreign Used,13714285,2,2.8,26660570.04,Individual,2026-01-26,On-Time,50,Lagos,Paul,8,South East,Bola,Honda
2026-01-18,Oyo,Ibadan Central,Sonata,Nigerian Used,8500000,1,5.13,8063950.0,Individual,2026-01-21,On-Time,27,Lagos,Emmanuel,7,South West,Sola,Hyundai
2026-01-18,Ogun,Ijebu-Ode,Rav4,Foreign Used,26714285,1,4.5,25512142.175,Individual,2026-01-25,On-Time,15,Lagos,Emmanuel,4,South West,Uche,Toyota
2026-01-19,Lagos,Lekki,Rav4,Foreign Used,23428571,1,6.05,22011142.4545,Individual,2026-01-21,On-Time,14,Lagos,Tayo,5,South West,Bola,Toyota
2026-01-19,Lagos,Ikorodu,Sonata,Nigerian Used,2500000,1,2.84,2429000.0,Individual,2026-01-21,On-Time,10,Lagos,Paul,15,South West,Funke,Hyundai
2026-01-19,Ekiti,Ijero,Highlander,Foreign Used,16857142,1,2.16,16493027.732800001,Individual,2026-01-27,On-Time,27,Lagos,Paul,7,South West,Uche,Toyota
2026-01-20,Lagos,Ikorodu,Civic,Foreign Used,16571428,2,4.26,31730970.334400002,Individual,2026-01-23,On-Time,8,Lagos,Mike,7,South West,Emeka,Honda
2026-01-20,Edo,Benin City,Tucson,Foreign Used,8000000,1,4.5,7640000.0,Individual,2026-01-24,On-Time,35,Lagos,Segun,9,South South,Tunde,Hyundai
2026-01-20,Katsina,Bakori,Rav4,Nigerian Used,7000000,1,9.5,6335000.0,Individual,2026-01-27,Delayed,86,Lagos,David,9,North,Kemi,Toyota
2026-01-20,FCT,Gwagwalada,Accord,Nigerian Used,12000000,1,4.5,11460000.0,Individual,2026-01-22,Delayed,65,Lagos,Tayo,5,North,Ngozi,Honda
2026-01-20,Enugu,Nsukka,CR-V,Foreign Used,8000000,2,4.5,15280000.0,Individual,2026-01-27,On-Time,49,Lagos,David,10,South East,Ngozi,Honda
2026-01-21,Rivers,Bonny,Corolla,Nigerian Used,7000000,1,4.5,6685000.0,Individual,2026-01-23,On-Time,50,Lagos,Mike,9,South South,Ngozi,Toyota
2026-01-21,Lagos,Surulere,Sonata,Foreign Used,13714285,2,4.5,26194284.349999998,Individual,2026-01-25,On-Time,10,Lagos,John,8,South West,Sola,Hyundai
2026-01-21,Ondo,Ondo,Santa Fe,Foreign Used,20000000,1,4.5,19100000.0,Individual,2026-01-23,On-Time,28,Lagos,Paul,3,South West,Chidi,Hyundai
2026-01-22,Ondo,Okitipupa,Rav4,Nigerian Used,6250000,1,4.5,5968750.0,Individual,2026-01-28,On-Time,32,Lagos,David,10,South West,Funke,Toyota
2026-01-22,Ogun,Ijebu-Ode,Sonata,Nigerian Used,2500000,1,10.1,2247500.0,Individual,2026-01-31,On-Time,19,Lagos,John,14,South West,Uche,Hyundai
2026-01-22,Edo,Uromi,Camry,Foreign Used,20142857,1,4.5,19236428.435,Individual,2026-01-27,On-Time,33,Lagos,Mike,6,South South,Kemi,Toyota
2026-01-22,Katsina,Daura,Rio,Nigerian Used,5500000,1,11.02,4893900.0,Individual,2026-01-30,Delayed,93,Lagos,David,8,North,Tunde,KIA
2026-01-22,Lagos,Ikeja,Tucson,Nigerian Used,7050000,1,11.45,6242775.0,Individual,2026-01-28,On-Time,11,Lagos,Chuka,8,South West,Emeka,Hyundai
2026-01-23,Anambra,Awka,Rav4,Foreign Used,7000000,1,8.67,6393100.0,Individual,2026-01-27,On-Time,39,Lagos,Tayo,10,South East,Kemi,Toyota
2026-01-23,Lagos,Lekki,Sonata,Foreign Used,16857142,1,3.99,16184542.0342,Individual,2026-01-30,On-Time,10,Lagos,John,7,South West,Uche,Hyundai
2026-01-23,Lagos,Surulere,Civic,Nigerian Used,3900000,1,4.5,3724500.0,Individual,2026-01-27,On-Time,12,Lagos,Paul,14,South West,Sola,Honda
2026-01-23,Lagos,Epe,Sonata,Nigerian Used,8500000,1,4.5,8117500.0,Individual,2026-01-25,On-Time,13,Lagos,Mike,7,South West,Ngozi,Hyundai
2026-01-23,Lagos,Ikorodu,Sonata,Foreign Used,30000000,2,0.52,59688000.0,Individual,2026-01-30,On-Time,11,Lagos,Paul,3,South West,Sola,Hyundai
2026-01-24,Oyo,Ibadan North,Pilot,Foreign Used,19428571,3,8.49,53337255.9663,Individual,2026-01-25,On-Time,26,Lagos,David,6,South West,Uche,Honda
2026-01-24,Imo,Oguta,Sonata,Foreign Used,22285714,1,4.5,21282856.869999997,Individual,2026-02-02,On-Time,48,Lagos,John,5,South East,Kemi,Hyundai
2026-01-24,Lagos,Surulere,Sonata,Nigerian Used,7700000,1,11.81,6790630.0,Individual,2026-01-26,On-Time,8,Lagos,Paul,7,South West,Funke,Hyundai
2026-01-24,Lagos,Ikorodu,Sonata,Nigerian Used,3250000,1,6.33,3044275.0,Individual,2026-02-01,On-Time,14,Lagos,Tayo,14,South West,Funke,Hyundai
2026-01-24,Ondo,Ondo,Santa Fe,Foreign Used,10000000,1,8.66,9134000.0,Individual,2026-01-27,On-Time,30,Lagos,Mike,8,South West,Kemi,Hyundai
2026-01-24,Rivers,Eleme,Elantra,Foreign Used,14000000,1,4.5,13370000.0,Individual,2026-01-27,Delayed,51,Lagos,Paul,6,South South,Kemi,Hyundai
2026-01-24,Enugu,Udi,Civic,Nigerian Used,5700000,2,7.12,10588320.0,Individual,2026-01-28,On-Time,43,Lagos,Tayo,12,South East,Ngozi,Honda
2026-01-25,Ondo,Owo,CR-V,Foreign Used,28000000,1,4.5,26740000.0,Individual,2026-01-26,On-Time,31,Lagos,Chuka,3,South West,Bola,Honda
2026-01-25,Lagos,Ikorodu,Sportage,Nigerian Used,4000000,1,2.71,3891600.0,Individual,2026-02-02,On-Time,8,Lagos,Segun,11,South West,Sola,KIA
2026-01-25,Osun,Ile-Ife,Highlander,Foreign Used,10285714,1,6.7,9596571.162,Individual,2026-02-02,On-Time,26,Lagos,Paul,9,South West,Ngozi,Toyota
2026-01-25,Lagos,Ikorodu,Camry,Foreign Used,26714285,1,5.43,25263699.3245,Individual,2026-02-01,On-Time,8,Lagos,Chuka,4,South West,Ade,Toyota
2026-01-25,Ekiti,Ijero,Accord,Foreign Used,10857142,1,10.97,9666113.522599999,Individual,2026-01-29,On-Time,29,Lagos,Emmanuel,9,South West,Chidi,Honda
2026-01-25,Ogun,Sango Ota,CR-V,Nigerian Used,3000000,1,4.5,2865000.0,Individual,2026-01-27,On-Time,19,Lagos,Bright,15,South West,Ade,Honda
2026-01-26,Ekiti,Ado-Ekiti,Elantra,Nigerian Used,2500000,2,4.5,4775000.0,Individual,2026-01-31,On-Time,32,Lagos,Mike,15,South West,Sola,Hyundai
2026-01-26,Osun,Osogbo,Pilot,Nigerian Used,11100000,1,4.5,10600500.0,Individual,2026-01-30,On-Time,27,Lagos,Bright,6,South West,Tunde,Honda
2026-01-26,Lagos,Ikorodu,Highlander,Nigerian Used,9250000,1,4.5,8833750.0,Individual,2026-02-01,On-Time,10,Lagos,Bright,6,South West,Ade,Toyota
2026-01-26,Lagos,Lekki,Tucson,Nigerian Used,8350000,1,2.36,8152940.0,Individual,2026-02-01,On-Time,15,Lagos,Emmanuel,6,South West,Sola,Hyundai
2026-01-26,Enugu,Udi,C-Class,Nigerian Used,8700000,1,1.25,8591250.0,Individual,2026-02-02,On-Time,47,Lagos,Paul,12,South East,Uche,Benz
2026-01-26,Lagos,Ikeja,Rio,Nigerian Used,2500000,1,0.96,2476000.0,Individual,2026-01-27,On-Time,11,Lagos,Bright,14,South West,Chidi,KIA
2026-01-26,Ogun,Abeokuta,Pilot,Nigerian Used,5700000,1,5.67,5376810.0,Individual,2026-02-01,On-Time,17,Lagos,Chuka,12,South West,Kemi,Honda
2026-02-01,Kano,Wudil,Highlander,Nigerian Used,9250000,1,8.96,8421200.0,Individual,2026-02-07,Delayed,77,Lagos,John,6,North,Bola,Toyota
2026-02-01,Lagos,Alimosho,Corolla,Nigerian Used,2500000,1,4.15,2396250.0,Individual,2026-02-03,On-Time,10,Lagos,Emmanuel,15,South West,Chidi,Toyota
2026-02-01,Edo,Uromi,Rav4,Foreign Used,26714285,1,5.61,25215613.6115,Individual,2026-02-10,On-Time,33,Lagos,Paul,4,South South,Kemi,Toyota
2026-02-01,Lagos,Surulere,Sportage,Nigerian Used,6500000,1,9.15,5905250.0,Individual,2026-02-07,On-Time,12,Lagos,Mike,6,South West,Bola,KIA
2026-02-01,Ondo,Akure,Elantra,Nigerian Used,8350000,1,7.12,7755480.0,Individual,2026-02-06,On-Time,28,Lagos,David,6,South West,Ngozi,Hyundai
2026-02-01,Osun,Osogbo,Sportage,Foreign Used,17000000,1,4.5,16235000.0,Individual,2026-02-04,On-Time,26,Lagos,John,3,South West,Ngozi,KIA
2026-02-02,Lagos,Alimosho,E-Class,Foreign Used,45000000,1,4.5,42975000.0,Individual,2026-02-06,On-Time,10,Lagos,Bright,3,South West,Funke,Benz
2026-02-02,Imo,Owerri,Elantra,Foreign Used,18000000,2,4.5,34380000.0,Individual,2026-02-04,On-Time,44,Lagos,Tayo,4,South East,Ngozi,Hyundai
2026-02-02,Lagos,Surulere,Pilot,Nigerian Used,9300000,3,4.5,26644500.0,Individual,2026-02-10,On-Time,8,Lagos,Chuka,8,South West,Ngozi,Honda
2026-02-02,Bayelsa,Brass,Rav4,Foreign Used,26714285,1,10.36,23946685.074,Individual,2026-02-11,Delayed,56,Lagos,Mike,4,South South,Funke,Toyota
2026-02-02,Lagos,Lekki,Corolla,Foreign Used,7000000,1,4.5,6685000.0,Individual,2026-02-07,On-Time,8,Lagos,Peter,10,South West,Emeka,Toyota
2026-02-02,Ogun,Ijebu-Ode,Sonata,Nigerian Used,4450000,1,7.46,4118030.0,Individual,2026-02-11,On-Time,20,Lagos,Segun,12,South West,Kemi,Hyundai
2026-02-03,Bayelsa,Sagbama,Santa Fe,Foreign Used,20000000,2,4.5,38200000.0,Individual,2026-02-10,On-Time,50,Lagos,Paul,3,South South,Tunde,Hyundai
2026-02-03,Imo,Oguta,CR-V,Foreign Used,22285714,1,4.5,21282856.869999997,Individual,2026-02-06,On-Time,44,Lagos,John,5,South East,Ngozi,Honda
2026-02-03,Anambra,Awka,Civic,Foreign Used,10857142,1,6.39,10163370.6262,Individual,2026-02-09,On-Time,43,Lagos,Segun,9,South East,Uche,Honda
2026-02-04,Anambra,Onitsha,Camry,Foreign Used,7000000,2,4.5,13370000.0,Individual,2026-02-06,On-Time,45,Lagos,Chuka,10,South East,Uche,Toyota
2026-02-04,Bayelsa,Yenagoa,Sportage,Foreign Used,8428571,1,4.5,8049285.305,Individual,2026-02-12,On-Time,50,Lagos,David,9,South South,Kemi,KIA
2026-02-04,Oyo,Ibadan North,Rav4,Foreign Used,16857142,1,4.5,16098570.61,Individual,2026-02-10,On-Time,26,Lagos,Emmanuel,7,South West,Funke,Toyota
2026-02-04,Lagos,Alimosho,Rav4,Foreign Used,13571428,1,3.15,13143928.018000001,Individual,2026-02-12,On-Time,14,Lagos,John,8,South West,Ade,Toyota
2026-02-04,Imo,Owerri,CR-V,Nigerian Used,5700000,1,4.5,5443500.0,Individual,2026-02-10,Delayed,51,Lagos,Peter,12,South East,Ade,Honda
2026-02-04,Anambra,Ekwulobia,Sonata,Foreign Used,30000000,1,7.65,27705000.0,Individual,2026-02-11,On-Time,40,Lagos,Segun,3,South East,Ngozi,Hyundai
2026-02-05,Lagos,Ikorodu,E-Class,Nigerian Used,7800000,1,1.26,7701720.0,Individual,2026-02-11,On-Time,15,Lagos,John,13,South West,Ngozi,Benz
2026-02-05,Edo,Auchi,C-Class,Nigerian Used,10500000,1,2.82,10203900.0,Individual,2026-02-09,On-Time,33,Lagos,Bright,10,South South,Ngozi,Benz
2026-02-05,Edo,Benin City,Civic,Foreign Used,28000000,1,4.5,26740000.0,Individual,2026-02-08,On-Time,32,Lagos,John,3,South South,Sola,Honda
2026-02-05,Lagos,Ajah,Tucson,Foreign Used,6000000,1,4.5,5730000.0,Individual,2026-02-07,On-Time,12,Lagos,Tayo,10,South West,Chidi,Hyundai
2026-02-05,Lagos,Epe,Elantra,Foreign Used,10000000,2,4.83,19034000.0,Individual,2026-02-06,On-Time,11,Lagos,John,8,South West,Funke,Hyundai
2026-02-06,Imo,Oguta,Sportage,Foreign Used,8428571,1,7.19,7822556.7451,Individual,2026-02-09,On-Time,46,Lagos,Mike,9,South East,Uche,KIA
2026-02-06,Lagos,Ikeja,Pilot,Foreign Used,19428571,2,4.5,37108570.61,Individual,2026-02-08,On-Time,15,Lagos,Paul,6,South West,Ngozi,Honda
2026-02-06,Oyo,Ibadan Central,Santa Fe,Foreign Used,20000000,1,3.52,19296000.0,Individual,2026-02-10,On-Time,26,Lagos,John,3,South West,Ade,Hyundai
2026-02-06,Lagos,Ikorodu,Elantra,Foreign Used,16000000,3,3.34,46396800.0,Individual,2026-02-12,On-Time,13,Lagos,Segun,5,South West,Bola,Hyundai
2026-02-06,Lagos,Epe,E-Class,Foreign Used,15000000,1,1.42,14787000.0,Individual,2026-02-10,On-Time,12,Lagos,Paul,10,South West,Kemi,Benz
2026-02-07,Lagos,Lekki,Accord,Foreign Used,19428571,1,4.5,18554285.305,Individual,2026-02-12,On-Time,9,Lagos,Paul,6,South West,Chidi,Honda
2026-02-07,Enugu,Nsukka,Camry,Nigerian Used,9250000,1,4.5,8833750.0,Individual,2026-02-11,On-Time,49,Lagos,Paul,6,South East,Kemi,Toyota
2026-02-07,Osun,Ile-Ife,C-Class,Nigerian Used,7800000,1,4.5,7449000.0,Individual,2026-02-13,On-Time,29,Lagos,Chuka,13,South West,Ade,Benz
2026-02-07,Lagos,Lekki,GLE 450,Foreign Used,45000000,1,0.72,44676000.0,Individual,2026-02-10,On-Time,11,Lagos,Segun,3,South West,Chidi,Benz
2026-02-07,Lagos,Ikeja,Sonata,Foreign Used,18000000,1,8.71,16432200.0,Individual,2026-02-15,On-Time,13,Lagos,Tayo,4,South West,Chidi,Hyundai
2026-02-08,Lagos,Ikeja,Highlander,Nigerian Used,10000000,1,8.12,9188000.0,Individual,2026-02-16,On-Time,8,Lagos,Tayo,5,South West,Bola,Toyota
2026-02-08,Enugu,Nsukka,Civic,Foreign Used,13714285,1,4.5,13097142.174999999,Individual,2026-02-09,On-Time,42,Lagos,David,8,South East,Chidi,Honda
2026-02-08,Rivers,Port Harcourt,Sportage,Nigerian Used,7000000,1,4.5,6685000.0,Individual,2026-02-17,Delayed,51,Lagos,John,5,South South,Ade,KIA
2026-02-08,Ondo,Okitipupa,Accord,Foreign Used,16571428,1,4.5,15825713.74,Individual,2026-02-15,On-Time,28,Lagos,Peter,7,South West,Uche,Honda
2026-02-09,Katsina,Funtua,Sorento,Foreign Used,8428571,1,4.5,8049285.305,Individual,2026-02-16,Delayed,86,Lagos,John,9,North,Ngozi,KIA
2026-02-09,Lagos,Lekki,Sonata,Nigerian Used,7800000,1,10.69,6966180.0,Individual,2026-02-11,On-Time,12,Lagos,David,13,South West,Sola,Hyundai
2026-02-10,Lagos,Ikorodu,GLC 350,Nigerian Used,15000000,1,4.5,14325000.0,Individual,2026-02-13,On-Time,13,Lagos,Chuka,5,South West,Kemi,Benz
2026-02-10,Rivers,Bonny,Rav4,Foreign Used,16857142,1,8.83,15368656.361399999,Individual,2026-02-15,On-Time,50,Lagos,Mike,7,South South,Ngozi,Toyota
2026-02-10,Lagos,Lekki,Camry,Foreign Used,13571428,1,4.5,12960713.74,Individual,2026-02-11,On-Time,9,Lagos,Segun,8,South West,Ade,Toyota
2026-02-10,Katsina,Funtua,Santa Fe,Foreign Used,12000000,1,10.41,10750800.0,Individual,2026-02-13,Delayed,90,Lagos,Segun,7,North,Bola,Hyundai
2026-02-11,Katsina,Bakori,Corolla,Foreign Used,10285714,1,11.52,9100799.747200001,Individual,2026-02-13,Delayed,86,Lagos,Peter,9,North,Sola,Toyota
2026-02-11,Edo,Ekpoma,Camry,Foreign Used,23428571,1,6.25,21964285.3125,Individual,2026-02-20,On-Time,35,Lagos,David,5,South South,Sola,Toyota
2026-02-11,Bayelsa,Brass,C-Class,Foreign Used,32142857,1,9.43,29111785.5849,Individual,2026-02-19,Delayed,52,Lagos,David,6,South South,Tunde,Benz
2026-02-11,Benue,Katsina-Ala,Corolla,Nigerian Used,9250000,1,4.5,8833750.0,Individual,2026-02-15,Delayed,58,Lagos,David,6,North,Kemi,Toyota
2026-02-11,Bayelsa,Ogbia,Camry,Foreign Used,23428571,1,4.5,22374285.305,Individual,2026-02-12,Delayed,55,Lagos,Peter,5,South South,Emeka,Toyota
2026-02-12,Osun,Osogbo,C-Class,Foreign Used,15000000,1,8.93,13660500.000000002,Individual,2026-02-19,On-Time,28,Lagos,John,10,South West,Emeka,Benz
2026-02-12,Imo,Orlu,Santa Fe,Foreign Used,16000000,1,11.35,14184000.000000002,Individual,2026-02-14,On-Time,44,Lagos,Peter,5,South East,Uche,Hyundai
2026-02-12,Osun,Osogbo,Highlander,Nigerian Used,9250000,1,5.0,8787500.0,Individual,2026-02-21,On-Time,26,Lagos,Emmanuel,6,South West,Ade,Toyota
2026-02-13,Anambra,Onitsha,E-Class,Nigerian Used,7800000,1,2.22,7626840.0,Individual,2026-02-16,On-Time,42,Lagos,Emmanuel,13,South East,Kemi,Benz
2026-02-13,Lagos,Surulere,GLC 350,Foreign Used,40714285,1,4.5,38882142.175,Individual,2026-02-16,On-Time,10,Lagos,Bright,4,South West,Ngozi,Benz
2026-02-13,Oyo,Ogbomosho,Camry,Foreign Used,30000000,1,1.38,29586000.0,Individual,2026-02-15,On-Time,24,Lagos,Peter,3,South West,Ngozi,Toyota
2026-02-13,Katsina,Daura,Accord,Nigerian Used,6600000,1,4.5,6303000.0,Individual,2026-02-16,Delayed,93,Lagos,Segun,11,North,Emeka,Honda
2026-02-13,Anambra,Ekwulobia,GLE 450,Nigerian Used,13200000,1,6.44,12349920.0,Individual,2026-02-19,On-Time,41,Lagos,Mike,7,South East,Emeka,Benz
2026-02-13,Edo,Ekpoma,Santa Fe,Foreign Used,18000000,1,5.68,16977600.0,Individual,2026-02-15,On-Time,34,Lagos,Segun,4,South South,Funke,Hyundai
2026-02-13,Lagos,Ikeja,Elantra,Foreign Used,8000000,1,4.5,7640000.0,Individual,2026-02-16,On-Time,14,Lagos,Chuka,9,South West,Uche,Hyundai
2026-02-14,Imo,Owerri,Corolla,Foreign Used,10285714,1,1.55,10126285.433,Individual,2026-02-20,On-Time,45,Lagos,Chuka,9,South East,Funke,Toyota
2026-02-14,Lagos,Surulere,Civic,Nigerian Used,3000000,1,4.5,2865000.0,Individual,2026-02-15,On-Time,14,Lagos,Bright,15,South West,Uche,Honda
2026-02-14,Lagos,Ajah,CR-V,Foreign Used,8000000,1,10.53,7157600.0,Individual,2026-02-23,On-Time,9,Lagos,Emmanuel,10,South West,Ngozi,Honda
2026-02-14,Ekiti,Omuo,Santa Fe,Nigerian Used,6400000,1,9.21,5810560.0,Individual,2026-02-17,On-Time,26,Lagos,Paul,9,South West,Ngozi,Hyundai
2026-02-14,FCT,Gwagwalada,Highlander,Nigerian Used,9250000,1,4.5,8833750.0,Individual,2026-02-20,Delayed,66,Lagos,Segun,6,North,Bola,Toyota
2026-02-14,Lagos,Ikorodu,Highlander,Foreign Used,30000000,3,3.68,86688000.0,Individual,2026-02-21,On-Time,15,Lagos,David,3,South West,Ade,Toyota
2026-02-15,Ondo,Ondo,Corolla,Foreign Used,13571428,1,8.8,12377142.336000001,Individual,2026-02-20,On-Time,32,Lagos,Tayo,8,South West,Ade,Toyota
2026-02-16,Edo,Uromi,Elantra,Nigerian Used,5100000,1,10.49,4565010.0,Individual,2026-02-23,On-Time,32,Lagos,Segun,11,South South,Funke,Hyundai
2026-02-16,Lagos,Lekki,GLC 350,Foreign Used,19285714,1,3.38,18633856.8668,Individual,2026-02-24,On-Time,15,Lagos,David,9,South West,Funke,Benz
2026-02-16,Lagos,Epe,Pilot,Foreign Used,22285714,1,4.5,21282856.869999997,Individual,2026-02-21,On-Time,11,Lagos,John,5,South West,Ngozi,Honda
2026-02-16,Kano,Kano City,Rav4,Foreign Used,30000000,1,8.06,27582000.0,Individual,2026-02-19,Delayed,74,Lagos,Peter,3,North,Kemi,Toyota
2026-02-16,Edo,Auchi,Pilot,Nigerian Used,8400000,1,4.85,7992600.0,Individual,2026-02-21,On-Time,35,Lagos,Chuka,9,South South,Funke,Honda
2026-02-17,Osun,Ede,Tucson,Nigerian Used,7700000,3,0.38,23012220.0,Individual,2026-02-19,On-Time,24,Lagos,Emmanuel,7,South West,Chidi,Hyundai
2026-02-17,Enugu,Nsukka,GLE 450,Foreign Used,45000000,1,4.5,42975000.0,Individual,2026-02-25,On-Time,44,Lagos,Bright,3,South East,Funke,Benz
2026-02-17,Lagos,Ikeja,Santa Fe,Foreign Used,14000000,1,2.62,13633200.0,Individual,2026-02-26,On-Time,8,Lagos,Bright,6,South West,Sola,Hyundai
2026-02-17,Lagos,Lekki,Pilot,Foreign Used,28000000,1,4.5,26740000.0,Individual,2026-02-24,On-Time,8,Lagos,Paul,3,South West,Sola,Honda
2026-02-18,Edo,Auchi,Rav4,Foreign Used,26714285,1,9.92,24064227.928,Individual,2026-02-21,On-Time,36,Lagos,Segun,4,South South,Bola,Toyota
2026-02-18,Lagos,Ikeja,Sonata,Nigerian Used,4750000,2,4.5,9072500.0,Individual,2026-02-24,On-Time,13,Lagos,Paul,12,South West,Kemi,Hyundai
2026-02-19,Ondo,Ondo,Sonata,Nigerian Used,6600000,1,4.5,6303000.0,Individual,2026-02-24,On-Time,31,Lagos,Emmanuel,11,South West,Ade,Hyundai
2026-02-19,Imo,Owerri,CR-V,Nigerian Used,3000000,1,4.5,2865000.0,Individual,2026-02-22,On-Time,45,Lagos,David,15,South East,Bola,Honda
2026-02-19,Anambra,Onitsha,Corolla,Foreign Used,20142857,2,6.21,37783971.1606,Individual,2026-02-25,On-Time,42,Lagos,Mike,6,South East,Uche,Toyota
